key,Remarks,Id,name,type,mirrorModel,volumeRadius,description,modeId,Enter,Die,Normal,Skill01,Skill02,Skill03,Skill04,Skill05,Chartlet,headID,scale,level,attackType,viewRange,moveSpeed,AttackRange,reactionTime,doHurt,hardStraight,life,Attack,physiqueDef,spiritDef,exemptPhysiqueDef,exemptSpiritDef,HpCount,AIGroupId,energy,energyReceive,energyPerSecond,energyTrans,energyTransFactor,attackEnergy,beatenEnergy,struckEnergy,drop,qualityId,starLevel,imageName,proportion,weight,copyId,realdevelop,shaderAttri
m_170908_3_2,,m_170908_3_2,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170908,77,0
m_170908_3_3,,m_170908_3_3,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170908,77,0
m_170908_3_4,,m_170908_3_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170908,77,0
m_170908_3_5,,m_170908_3_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170908,77,0
m_170909_1_1,,m_170909_1_1,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_1_2,,m_170909_1_2,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_1_3,,m_170909_1_3,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_1_4,,m_170909_1_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_1_5,,m_170909_1_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_2_1,,m_170909_2_1,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_2_2,,m_170909_2_2,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_2_3,,m_170909_2_3,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_2_4,,m_170909_2_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_2_5,,m_170909_2_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_3_1,,m_170909_3_1,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_3_2,,m_170909_3_2,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_3_3,,m_170909_3_3,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_3_4,,m_170909_3_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170909_3_5,,m_170909_3_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170909,77,0
m_170910_1_1,,m_170910_1_1,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_1_2,,m_170910_1_2,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_1_3,,m_170910_1_3,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_1_4,,m_170910_1_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_1_5,,m_170910_1_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_2_1,,m_170910_2_1,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_2_2,,m_170910_2_2,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_2_3,,m_170910_2_3,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_2_4,,m_170910_2_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_2_5,,m_170910_2_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_3_1,,m_170910_3_1,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_3_2,,m_170910_3_2,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_3_3,,m_170910_3_3,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_3_4,,m_170910_3_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_170910_3_5,,m_170910_3_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_77,,,,,,,,1,77,,32,5.5,12,0.3,0.02,0.5,129816,24340,8112,6489,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,17,5,Hero_head/head_BiCuiXianZi,,1,170910,77,0
m_180101_1_1,,m_180101_1_1,巨盾战士,2,,2.96,BOSS，异族的最强战士，以凶残野蛮闻名,301010,30101008,30101009,30101000_1,50101001_1,90010300_1,,,,,,1,20,,"1,000",5.5,12,0.3,0.1,0.5,1195200,1867,621,497,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,3,2,Hero_head/head_JuDunZhanShi,,1,180101,20,255|41|214|255
m_180102_1_1,,m_180102_1_1,深渊统帅,2,,1.9,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301016,30101608,30101609,30101600_1,50101601_1,90010300_1,,,,,,1,21,,"1,000",5.5,12,0.3,0.1,0.5,1244880,1944,647,517,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,3,2,Hero_head/head_ShenYuanTongShuai,,1,180102,21,255|41|214|255
m_180103_1_1,,m_180103_1_1,灵魂猎手,2,,2.91,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301014,30101408,30101409,30101400_1,50101401_1,90010300_1,,,,,,1,22,,"1,000",5.5,12,0.3,0.1,0.5,1722000,2690,896,716,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,3,2,Hero_head/head_LingHunLieShou,,1,180103,22,255|41|214|255
m_180104_1_1,,m_180104_1_1,天雷金鹫,2,,2.59,BOSS，上古神鹫，善用雷击，凡人莫不敢侵,301007,30100708,30100709,30100700_1,50100701_1,90010300_1,,,,,,1.5,23,,"1,000",5.5,12,0.3,0.1,0.5,1801680,2815,937,749,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,3,2,Hero_head/head_TianLeiJinJiu,,1,180104,23,255|41|214|255
m_180105_1_1,,m_180105_1_1,风雪女神,2,,1.9,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301017,30101708,30101709,30101700_1,50101701_1,90010300_1,,,,,,1,24,,"1,000",5.5,12,0.3,0.1,0.5,1881120,2939,979,782,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,4,2,Hero_head/head_FengXueNvShen,,1,180105,24,255|41|214|255
m_180106_1_1,,m_180106_1_1,地宫禁卫,2,,2.96,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301016,30101608,30101609,30101600_1,50101801_1,90010300_1,,,,,,1,25,,"1,000",5.5,12,0.3,0.1,0.5,1972320,3080,1026,820,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,4,2,Hero_head/head_ShenYuanTongShuai,,1,180106,25,255|41|214|255
m_180201_1_1,,m_180201_1_1,巨盾战士,2,,2.96,BOSS，异族的最强战士，以凶残野蛮闻名,301010,30101008,30101009,30101000_1,50101001_1,90010300_1,,,,,,1,26,,"1,000",5.5,12,0.3,0.1,0.5,5016600,3482,1160,928,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,4,2,Hero_head/head_JuDunZhanShi,,1,180201,26,255|41|214|255
m_180202_1_1,,m_180202_1_1,深渊统帅,2,,1.9,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301016,30101608,30101609,30101600_1,50101601_1,90010300_1,,,,,,1,27,,"1,000",5.5,12,0.3,0.1,0.5,5175630,3594,1198,958,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,4,2,Hero_head/head_ShenYuanTongShuai,,1,180202,27,255|41|214|255
m_180203_1_1,,m_180203_1_1,灵魂猎手,2,,2.91,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301014,30101408,30101409,30101400_1,50101401_1,90010300_1,,,,,,1,28,,"1,000",5.5,12,0.3,0.1,0.5,6042330,4195,1397,1118,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,5,2,Hero_head/head_LingHunLieShou,,1,180203,28,255|41|214|255
m_180204_1_1,,m_180204_1_1,天雷金鹫,2,,2.59,BOSS，上古神鹫，善用雷击，凡人莫不敢侵,301007,30100708,30100709,30100700_1,50100701_1,90010300_1,,,,,,1.5,28,,"1,000",5.5,12,0.3,0.1,0.5,6042330,4195,1397,1118,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,5,2,Hero_head/head_TianLeiJinJiu,,1,180204,28,255|41|214|255
m_180205_1_1,,m_180205_1_1,风雪女神,2,,1.9,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301017,30101708,30101709,30101700_1,50101701_1,90010300_1,,,,,,1,29,,"1,000",5.5,12,0.3,0.1,0.5,6221610,4320,1439,1151,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,5,2,Hero_head/head_FengXueNvShen,,1,180205,29,255|41|214|255
m_180206_1_1,,m_180206_1_1,地宫禁卫,2,,2.96,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301016,30101608,30101609,30101600_1,50101801_1,90010300_1,,,,,,1,30,,"1,000",5.5,12,0.3,0.1,0.5,6463800,4488,1495,1195,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,5,2,Hero_head/head_ShenYuanTongShuai,,1,180206,30,255|41|214|255
m_180301_1_1,,m_180301_1_1,巨盾战士,2,,2.96,BOSS，异族的最强战士，以凶残野蛮闻名,301010,30101008,30101009,30101000_1,50101001_1,90010300_1,,,,,,1,31,,"1,000",5.5,12,0.3,0.1,0.5,6643080,4613,1536,1229,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,5,2,Hero_head/head_JuDunZhanShi,,1,180301,31,255|41|214|255
m_180302_1_1,,m_180302_1_1,深渊统帅,2,,1.9,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301016,30101608,30101609,30101600_1,50101601_1,90010300_1,,,,,,1,32,,"1,000",5.5,12,0.3,0.1,0.5,6819390,4735,1578,1261,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,5,2,Hero_head/head_ShenYuanTongShuai,,1,180302,32,255|41|214|255
m_180303_1_1,,m_180303_1_1,灵魂猎手,2,,2.91,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301014,30101408,30101409,30101400_1,50101401_1,90010300_1,,,,,,1,33,,"1,000",5.5,12,0.3,0.1,0.5,7041600,4889,1629,1303,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,6,2,Hero_head/head_LingHunLieShou,,1,180303,33,255|41|214|255
m_180304_1_1,,m_180304_1_1,天雷金鹫,2,,2.59,BOSS，上古神鹫，善用雷击，凡人莫不敢侵,301007,30100708,30100709,30100700_1,50100701_1,90010300_1,,,,,,1.5,33,,"1,000",5.5,12,0.3,0.1,0.5,7041600,4889,1629,1303,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,6,2,Hero_head/head_TianLeiJinJiu,,1,180304,33,255|41|214|255
m_180305_1_1,,m_180305_1_1,风雪女神,2,,1.9,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301017,30101708,30101709,30101700_1,50101701_1,90010300_1,,,,,,1,34,,"1,000",5.5,12,0.3,0.1,0.5,7216290,5011,1670,1335,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,6,2,Hero_head/head_FengXueNvShen,,1,180305,34,255|41|214|255
m_180306_1_1,,m_180306_1_1,地宫禁卫,2,,2.96,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301016,30101608,30101609,30101600_1,50101801_1,90010300_1,,,,,,1,35,,"1,000",5.5,12,0.3,0.1,0.5,7542180,5237,1745,1396,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,6,2,Hero_head/head_ShenYuanTongShuai,,1,180306,35,255|41|214|255
m_180401_1_1,,m_180401_1_1,巨盾战士,2,,2.96,BOSS，异族的最强战士，以凶残野蛮闻名,301010,30101008,30101009,30101000_1,50101001_1,90010300_1,,,,,,1,36,,"1,000",5.5,12,0.3,0.1,0.5,9144360,6349,2115,1692,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,6,2,Hero_head/head_JuDunZhanShi,,1,180401,36,255|41|214|255
m_180402_1_1,,m_180402_1_1,深渊统帅,2,,1.9,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301016,30101608,30101609,30101600_1,50101601_1,90010300_1,,,,,,1,37,,"1,000",5.5,12,0.3,0.1,0.5,9448920,6561,2186,1748,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,6,2,Hero_head/head_ShenYuanTongShuai,,1,180402,37,255|41|214|255
m_180403_1_1,,m_180403_1_1,灵魂猎手,2,,2.91,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301014,30101408,30101409,30101400_1,50101401_1,90010300_1,,,,,,1,38,,"1,000",5.5,12,0.3,0.1,0.5,9631440,8024,2228,1782,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,6,2,Hero_head/head_LingHunLieShou,,1,180403,38,255|41|214|255
m_180404_1_1,,m_180404_1_1,天雷金鹫,2,,2.59,BOSS，上古神鹫，善用雷击，凡人莫不敢侵,301007,30100708,30100709,30100700_1,50100701_1,90010300_1,,,,,,1.5,38,,"1,000",5.5,12,0.3,0.1,0.5,9631440,8024,2228,1782,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,6,2,Hero_head/head_TianLeiJinJiu,,1,180404,38,255|41|214|255
m_180405_1_1,,m_180405_1_1,风雪女神,2,,1.9,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301017,30101708,30101709,30101700_1,50101701_1,90010300_1,,,,,,1,39,,"1,000",5.5,12,0.3,0.1,0.5,10550520,8791,2440,1952,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,7,2,Hero_head/head_FengXueNvShen,,1,180405,39,255|41|214|255
m_180406_1_1,,m_180406_1_1,地宫禁卫,2,,2.96,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301016,30101608,30101609,30101600_1,50101801_1,90010300_1,,,,,,1,40,,"1,000",5.5,12,0.3,0.1,0.5,10824300,9018,2504,2004,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,7,2,Hero_head/head_ShenYuanTongShuai,,1,180406,40,255|41|214|255
m_180501_1_1,,m_180501_1_1,巨盾战士,2,,2.96,BOSS，异族的最强战士，以凶残野蛮闻名,301010,30101008,30101009,30101000_1,50101001_1,90010300_1,,,,,,1,41,,"1,000",5.5,12,0.3,0.1,0.5,12260100,12257,2553,2042,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,7,2,Hero_head/head_JuDunZhanShi,,1,180501,41,255|41|214|255
m_180502_1_1,,m_180502_1_1,深渊统帅,2,,1.9,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301016,30101608,30101609,30101600_1,50101601_1,90010300_1,,,,,,1,42,,"1,000",5.5,12,0.3,0.1,0.5,12951300,12948,2697,2158,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,7,2,Hero_head/head_ShenYuanTongShuai,,1,180502,42,255|41|214|255
m_180503_1_1,,m_180503_1_1,灵魂猎手,2,,2.91,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301014,30101408,30101409,30101400_1,50101401_1,90010300_1,,,,,,1,43,,"1,000",5.5,12,0.3,0.1,0.5,13582800,13580,2828,2262,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,8,2,Hero_head/head_LingHunLieShou,,1,180503,43,255|41|214|255
m_180504_1_1,,m_180504_1_1,天雷金鹫,2,,2.59,BOSS，上古神鹫，善用雷击，凡人莫不敢侵,301007,30100708,30100709,30100700_1,50100701_1,90010300_1,,,,,,1.5,43,,"1,000",5.5,12,0.3,0.1,0.5,13582800,13580,2828,2262,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,8,2,Hero_head/head_TianLeiJinJiu,,1,180504,43,255|41|214|255
m_180505_1_1,,m_180505_1_1,风雪女神,2,,1.9,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301017,30101708,30101709,30101700_1,50101701_1,90010300_1,,,,,,1,44,,"1,000",5.5,12,0.3,0.1,0.5,13960200,13956,2906,2325,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,8,2,Hero_head/head_FengXueNvShen,,1,180505,44,255|41|214|255
m_180506_1_1,,m_180506_1_1,地宫禁卫,2,,2.96,BOSS，拥有邪恶强大的魔力，世间魔物的首领,301016,30101608,30101609,30101600_1,50101801_1,90010300_1,,,,,,1,45,,"1,000",5.5,12,0.3,0.1,0.5,14422200,14419,3003,2402,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,8,2,Hero_head/head_ShenYuanTongShuai,,1,180506,45,255|41|214|255
m_180601_1_1,,m_180601_1_1,巨盾战士,2,,2.96,BOSS，异族的最强战士，以凶残野蛮闻名,301010,30101008,30101009,30101000_1,50101001_1,90010300_1,,,,,,1,46,,"1,000",5.5,12,0.3,0.1,0.5,14959200,14958,3115,2492,,,50,,1000,100,25,,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,,,1000,,9,2,Hero_head/head_JuDunZhanShi,,1,180601,46,255|41|214|255
